CUSTOMER_SK,C_CUSTKEY,C_NAME,C_ADDRESS,C_NATIONKEY,C_PHONE,C_ACCTBAL,C_MKTSEGMENT,START_DATE,END_DATE,IS_CURRENT,RECORD_SOURCE
1888,1356,Customer#000001356,3SLzAiW4PihnFUE243 AHKkwtL1PCj,5,156567125740,927.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1889,1357,Customer#000001357,"S1bDHNFkDEi,Gbsc3",15,252421464223,8628.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1890,1358,Customer#000001358,t23gsl4TdVXqTZha DioEHIq5w7y,3,132642531258,5149.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1891,1359,Customer#000001359,"F5XtTR5KeZ,wAL",11,211248335784,4070.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1892,1360,Customer#000001360,xeaT6W6D569UKCKU86iK9b6aUanlra,19,295745524018,1423.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1893,1361,Customer#000001361,"OAHRbO5RS8,yFt16e7glYM4oVEZpf8BefK5DA,7",13,231049757608,4129.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1894,1362,Customer#000001362,FKywgbtf4ib,7,178013855904,3719.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1895,1363,Customer#000001363,"mYa,yAtLmW2mCglfc7cZ8LrPuP0",13,239643657781,0.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1896,1364,Customer#000001364,INrMv02tUJWFSRMEbBl0oUTtCjry8qUcI8T,19,299929599626,0.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1897,1365,Customer#000001365,DOifjgJKjlSgnpPJ3cHLl2yi EseDZbg3,17,273583015393,2208.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1898,1366,Customer#000001366,"v3YAa1hq4Qc7FdpLg4Jh0b7xo0soyvq1w,Yrb",20,301937076924,1635.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1899,1367,Customer#000001367,gN803k703pZ1YizV5fp6S8,22,324623286604,5420.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1900,1368,Customer#000001368,4PxJqZUIML EhegD7RXkLY8,15,258016227438,6376.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1901,1369,Customer#000001369,rXTwOzU0a2ak4Nj5L5b1aLij,10,202326177418,499.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1902,1370,Customer#000001370,"WN7onCgcC,,Lt4dC4C f7SCgnHWSjeTUp",18,285753795893,9802.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1903,1371,Customer#000001371,"H,U3MSp1OTLGIQuW2",7,174926738157,4944.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1904,1372,Customer#000001372,"WiWQk7DyBtI,hfP0CIZ",23,335635106488,1796.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1905,1373,Customer#000001373,fAfmAacTlPc,13,239594767310,910.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1906,1374,Customer#000001374,vRPteZtcyV,19,298693161166,0.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1907,1375,Customer#000001375,lpKhW7g QK7Y13sxKlRvRYI7SItbTbcBxae,14,246204971489,2011.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1908,1376,Customer#000001376,VushDntQeYmYLT22vW09rlg5j06B,12,229721502900,6762.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1909,1377,Customer#000001377,P7aUKm47hbe14nVZSrwZ,17,273989639520,8839.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1910,1378,Customer#000001378,zDULZOX6KrHF6aL1AMsIg0Ivv4Crz,17,278061732824,2676.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1911,1379,Customer#000001379,rqYSBCMywMKnfcp2DwotVqI,6,166959829623,1008.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1912,1380,Customer#000001380,"a,q fKSYFADxRtRQWSppP8YKp",17,276415651036,3724.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1913,1381,Customer#000001381,HqKfFUD6Ib9yoFM5cIgMxjXaqdJAyKSN5w Od,22,324189006494,368.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1914,1382,Customer#000001382,uiTMgqzTPqAPoKQwbnv,10,209625763853,8899.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1915,1383,Customer#000001383,bSLtrtrAaAky9GZuKhlQqp8BB,15,252677781591,2093.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1916,1384,Customer#000001384,bQI5haTy6PHM8MyRtKSlvU4ixAUg,8,187882999227,1534.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1917,1385,Customer#000001385,4jAtwsWIITPzhTIx7jblhjp9aAzejEGnu,3,136931385884,2327.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1918,1386,Customer#000001386,uByG5EoybI5dNNLzU5uD4Ba,11,214501919064,9644.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1919,1387,Customer#000001387,GQhAzCMyKiDoel3,19,294448908990,8542.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1920,1388,Customer#000001388,WaKdgWEru70hsL8nyLeEkneHyM59Lboo5zfWv,13,231857479502,291.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1921,1389,Customer#000001389,"ORf,IQyXsXJ1svlQ,5U",19,298653046982,1111.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1922,1390,Customer#000001390,"fQm,RnwO4Tt PMQIB",11,219789778988,3931.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1923,1391,Customer#000001391,7MqN5yFijW6Yua7LVU6i7QMjjiyJ2KTZEaQ,23,335585453053,5510.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1924,1392,Customer#000001392,iXmNoe7IBgjc,22,325616404912,250.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1925,1393,Customer#000001393,"zVp5Hbhro,9rTwCYys1HUk",24,349538197858,5672.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1926,1394,Customer#000001394,eE8wv lYYKLXB,3,135805816470,2233.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1927,1395,Customer#000001395,XJoxiYIaBYgEE,23,332919093901,8733.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1928,1396,Customer#000001396,M4dHuyrttFfeBr,3,135235169742,7149.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1929,1397,Customer#000001397,1bk KBemIEsKhD3VyXa6IRLx 4GH u,8,182949926523,5467.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1930,1398,Customer#000001398,"K1rQq6exc3WcVCcgIjA4SaeqxtK2,HG1",8,183771814654,7005.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1931,1399,Customer#000001399,"FOuY,endAFj",0,107759197154,7352.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1932,1400,Customer#000001400,BuouRkR7J f,0,102171805310,2433.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1933,1401,Customer#000001401,C4vlB8ENikVmaMizX3nH3zgds6,9,193394047859,8909.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1934,1402,Customer#000001402,F7 m0JwiCABmbJLPQpCJ2,6,167131442780,4396.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1935,1403,Customer#000001403,",ql804gtMc3uxTfP,lt4yRBWQ",12,224586242509,9782.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1936,1404,Customer#000001404,"pIO5i3yjeODChGMHoVvrX,Ctpdj",12,223207015582,3828.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1937,1405,Customer#000001405,i9khsGcg17kWI4q5LKTcc8U3aFojf403,16,262854886682,3987.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1938,1406,Customer#000001406,"g1xS4snd0fzl4R,JmPHfEzRD",5,157671556419,2024.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1939,1407,Customer#000001407,zZsTZ3nI1rG5X,14,245293001554,7425.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1940,1408,Customer#000001408,"NMIb3p1DyU,Z4XOFUS0B,",11,219013816344,5920.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1941,1409,Customer#000001409,jzfaCksWUNlI,11,216674013780,1959.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1942,1410,Customer#000001410,yEUlreh6mkGmg8SIwKZooUOJ42kuZwAptaR4HAJ,22,323582701819,2717.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1943,1411,Customer#000001411,4iLVKtSmtJpU,21,318986407625,772.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1944,1412,Customer#000001412,gfsI6WU i7kYypv09gGIqUFrUod9uhb,10,207155102804,6368.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1945,1413,Customer#000001413,"9Yh cGpbCbrXZytNfH,dAEwX",15,256248169010,1388.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1946,1414,Customer#000001414,2 HBoqTD0qCyMKtcBPVHbNna,20,303237977514,3136.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1947,1415,Customer#000001415,"x,hzUUAZ9w7ndksLyH0,fEpMfU",21,312956011598,6252.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1948,1416,Customer#000001416,"ovOZcFGL31uxmA2ifIYudX6OuwNDz,B",7,173068989363,5348.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1949,1417,Customer#000001417,1BDU8AvljnLmkM,1,112426121339,7543.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1950,1418,Customer#000001418,S5uBtE hDxHcHunowPDXKSxP3csMFnhYt,17,277738183164,9359.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1951,1419,Customer#000001419,JM4NV2pq4Ps0xJNRtUtlmQ8uuDvKx,4,145337965446,5913.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1952,1420,Customer#000001420,mjkRUOEzdCWpNdpp5PKOObMmhpufeNGnO1VFdbpK,9,194333057356,0.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1953,1421,Customer#000001421,Qx9tZ9yiMo,12,221399901907,7293.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1954,1422,Customer#000001422,mzXw44ExYC8DAdeKBakiWy0II,17,272708334320,8390.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1955,1423,Customer#000001423,"9BcCj8CLsqylKxRj0,lm",21,316248759135,2412.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1956,1424,Customer#000001424,3QsPgbVLZ,22,325421346212,7208.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1957,1425,Customer#000001425,I2UBZAPPdnA9oFKKJTGxaSQZb5QzNzTR4vN6d P,1,116978244418,5815.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1958,1426,Customer#000001426,"d1Tyzg,0ArKPuBln8CDH, 1Xsukm2nXVl",15,256292929022,1965.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1959,1427,Customer#000001427,dDsmiig0T4oFKaf9ttFeh1etLvSIc9aV1xF2H,11,219412082485,8137.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1960,1428,Customer#000001428,"3SdWi3lKPXk00UYT,hL",15,258596633690,7704.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1961,1429,Customer#000001429,K5sID 6zGPrYdfoADUq4kidlPgF3,3,131199033814,6445.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1962,1430,Customer#000001430,mv 9MEDwd8yPeQj7N,0,102093176929,0.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1963,1431,Customer#000001431,l3LM2d2T1n c7yI4sOfpEbbd540qO66A4MARk,13,236403957009,5806.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1964,1432,Customer#000001432,",pbQM2fi642oAuel",21,318316359758,6314.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1965,1433,Customer#000001433,"gK7D76v78U iRA2YI2kxeKLlm4LZMH13,",17,275583758169,4606.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1966,1434,Customer#000001434,V15TQAhSLp7YC3KdjuMwSV3cwg0lp,18,287497436583,1852.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1967,1435,Customer#000001435,s0fqxkVVqLWR  IaqibwwOf,20,303094379265,0.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1968,1436,Customer#000001436,"kV5m0jkgFEto,",10,209185931860,9159.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1969,1437,Customer#000001437,DjHgTwtlzCmcQo,17,278054865768,8839.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1970,1438,Customer#000001438,Gz Aey8gzHxIIxtpJaG0lAqd82T,17,276887877928,5437.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1971,1439,Customer#000001439,IGGK4SXvT5ioAeT2fbVYDemsTTqqhsQu6,21,314336941822,8488.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1972,1440,Customer#000001440,k3LXBO5QJrG94TBG77adB1HjqQkleDyUf2c,7,176197309883,1236.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1973,1441,Customer#000001441,"u0YYZb46w,pwKo5H9vz d6B9zK4BOHhG jx",23,336813344499,9465.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1974,1442,Customer#000001442,2fTQpX7N2kp31U,16,266777467145,7918.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1975,1443,Customer#000001443,qtBPSM2NvmJXNePBT Ap3M6UqIZTvaF,10,209593834792,7142.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1976,1444,Customer#000001444,8WcsyfQU5svH9miWvYbSTH9,7,171072288125,0.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1977,1445,Customer#000001445,5y7gtM75FOfTSBKx9gs9c9MkqJt,21,311512511931,8368.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1978,1446,Customer#000001446,"p94EVXQW,Q3bhXDyhG1Gp96b5zbaW",23,338731205388,2981.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1979,1447,Customer#000001447,"pHkyNkViDja,dZVNg4bEEbicpoHIVDZvtQi8RPl",17,274522512941,2718.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1980,1448,Customer#000001448,a45QD J55bo35zA4qR3v,24,349696121458,7756.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1981,1449,Customer#000001449,"lNFczqF3TjlSO9BuO3jqXY,b",22,328278133340,9052.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1982,1450,Customer#000001450,z7Pl iXBEstivMNf,3,134436886724,858.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1983,1451,Customer#000001451,"Yt69m0Aw1LWZhisHJxL4iGEEzx6y,ehspkes",2,125901219328,3274.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1984,1452,Customer#000001452,"51mhHAvPHZACedHYXVU5HXoDIQtBK9,pxuOIlJ",7,175815754538,7087.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1985,1453,Customer#000001453,FTfWkW1 8jVgOIIR9sMm2HpohiuR1v2278,0,108523973642,663.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1986,1454,Customer#000001454,"wwPhUG35PiIVasu88,RvDA",24,344785555955,3367.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1987,1455,Customer#000001455,MrDN0cvhoLZ ioRLZCR hPcY4WvILz2,3,138393601866,7592.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1988,1456,Customer#000001456,zKDB5elqlAQoUQp,13,231718348997,6124.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1989,1457,Customer#000001457,qmpteVs7H9WjRow7FDut9a77oFKRDOXxq0JmG,23,336609537656,2873.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1990,1458,Customer#000001458,vsGifZH3fNgJjlgF6jJbmkSqGc,3,133925039207,2717.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1991,1459,Customer#000001459,2sPwjFNEFf9dN4az,11,214245866295,9271.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1992,1460,Customer#000001460,AEgBZGLmuMqe7Gqh1,20,301513887118,9681.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1993,1461,Customer#000001461,MMmT5l0zAilFCb2ZMqsUm3TXlRH,3,133934441533,8460.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1994,1462,Customer#000001462,"b9Ed,6BCKn5v37q1",17,271531954457,7306.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1995,1463,Customer#000001463,WD3OuRpJ0NVj2qslrTkUPmeJqVx5,7,179803945868,6040.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1996,1464,Customer#000001464,"5kOAfK9s6goOZabgSzNLgD,CILowRxqC2OLnV",14,241331171577,9306.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1997,1465,Customer#000001465,tDRaTC7UgFbBX7VF6cVXYQA0,8,188074871074,9366.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1998,1466,Customer#000001466,Fdm3uYarZ0Tnnh9R,17,273604965041,1269.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1999,1467,Customer#000001467,"GE,jQi5oLlkzh4jIUct7r 3C5G",24,349418248063,2857.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2000,1468,Customer#000001468,APEd1ssFxDC9fhwosxxeQUul5EhwBczX,12,229012801023,3827.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2001,1469,Customer#000001469,"yLW8qLv25wuMsibRd,1qJe9",7,179615834658,4330.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2002,1470,Customer#000001470,8ufZxZ5IgwGrUM2CWfxYoRHuBi Vj8rY,17,273508365521,7033.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2003,1471,Customer#000001471,"lbRP,tSo,eQT6rDDNNIBx",5,152308274758,3873.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2004,1472,Customer#000001472,Eayx9GAqjJEwrGy1Er5 ffNtLL,5,154644118342,2169.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2005,1473,Customer#000001473,UPkONG9dy4VYyGNJGHG,0,108915557734,2797.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2006,1474,Customer#000001474,KB83CaaM8DRjvAmEMg1fw,16,266092264269,2962.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2007,1475,Customer#000001475,4tUf4SaYTFV2H7ji,0,109327942009,1820.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2008,1476,Customer#000001476,"nsPnedR1dhWK,",16,266216381459,410.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2009,1477,Customer#000001477,nUT6kGEr7tmgpJaPgfFtXY,6,164077568079,9103.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2010,1478,Customer#000001478,x7HDvJDDpR3MqZ5vg2CanfQ1hF0j4,7,174204845959,9702.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2011,1479,Customer#000001479,"KDZMMuMVSWQPkGpoTUE0G 1vXHd3mS4c,A,kFR",16,262038493685,9793.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2012,1480,Customer#000001480,"Hzjh65ZXBFSzflrjQgECkrp35gDha,2",7,175737758796,876.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2013,1481,Customer#000001481,Vp7Um1Vy7MNVJvP 5cqUrz8scGtcaLJB3f5bZDW,12,226746949039,3205.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2014,1482,Customer#000001482,kTcr5JgkjFeLKIRcmtnCvOFr1feN59chP7,19,294529625934,2931.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2015,1483,Customer#000001483,ZjY1C b6cOnY3,7,172021134814,4410.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2016,1484,Customer#000001484,WcOint654aJStnQWSgAAtI,18,289875051842,4883.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2017,1485,Customer#000001485,oR6sZslMa7bPLxtHFhqdJt,24,343291237678,9412.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2018,1486,Customer#000001486,7A2MhrNtsA,24,345596052237,5860.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2019,1487,Customer#000001487,AJXUi2qFVKfypmmpTEbkmjmz0gPKQ2,17,271975625547,3589.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2020,1488,Customer#000001488,DtF2uJI8td2wqrumD,4,148924615341,7930.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2021,1489,Customer#000001489,yM8biIU5IFKHODCGTCwdkUf,9,199066694354,4390.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2022,1490,Customer#000001490,vBUkY7eCyWP,20,303265982437,8998.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2023,1491,Customer#000001491,GjZIP4Fv5lqDt,4,149312815631,3740.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
2024,1492,Customer#000001492,2QNz4Zy0UjjI,1,115279494092,0.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
